3.547311659292938 5.931226124214308 -0.5279046006635442 3.523139922348051 2.500150637580647 -1.7439217594518772 0.9622164471981408 7.135263617199123 -0.3135211602468207 0.8399896392014102 2.0251518958730212 -2.002407765294775 -1.6072971283084585 7.855406798783127 -0.4502188027601457 -1.4394825634196 1.6261877038920236 -1.8808019633057957 -1.6298629546462011 6.04095326859635 -0.9300234623330979 -1.6566343464956876 3.530592850139511 -1.8311051420640905 -5.693672314510384 5.921788836660522 -1.1745240655539448 -5.407194455079788 3.5273930069195565 -2.245028787778905 -9.320472070567666 5.94763669196713 -1.2555432094198828 -9.436483222020993 3.3459162893046073 -1.6466789718548043 
3.532052292119315 5.938657624137844 -0.5338480839067009 3.5268419722560815 2.4829279954204986 -1.8294806431543171 0.946892323405311 7.145587893168181 -0.32444383345917016 0.8386986580292657 2.007238287490208 -1.878986611498439 -1.6135440249103916 7.842029849521667 -0.4667727880570609 -1.492446857738346 1.8494430834889615 -1.995949912173401 -1.5994866218943558 6.061626539653897 -0.85461518627687 -1.6078673601741953 3.450142308533264 -1.6641962829052597 -5.68694965821074 5.927013134637155 -1.0347483668857134 -5.599358163523429 3.37091223783644 -1.688293640725752 -9.239213467175563 6.099384790762534 -1.1607615369685076 -9.54478510084358 3.4160726209846164 -1.4560858811486197 
3.52869195205334 5.965715263864372 -0.5501531604502371 3.523955968513158 2.4840632632496997 -1.8519951551643576 0.9580378415983734 7.14542375936695 -0.34980029449504696 0.8441844656579309 1.9902541881946842 -1.8072540895266744 -1.5995362126059574 7.841594539456136 -0.4924936230496254 -1.497278626559987 1.9201543919462085 -1.940116186670973 -1.6109683659430634 6.156508027586843 -0.8597572445197861 -1.6231154099021086 3.468685377531164 -1.637301429982312 -5.755525102654316 5.9889341004483265 -0.9027847085911653 -5.762432232490509 3.397695787858667 -1.4227321031714364 -9.289402893396598 6.160547053987071 -1.0790451147502313 -9.652263439632517 3.4363226978288646 -1.3043076491425811 
3.5475402333204307 6.016182772521015 -0.5803102982890157 3.5190535525574864 2.525643729467432 -1.8687313908557535 0.9737378911024543 7.185935006539328 -0.3725010313693174 0.836938179295013 1.9570317453135235 -1.779559751193595 -1.597287877342537 7.853733379613003 -0.5009583369568607 -1.5448827808902275 1.8246394411314215 -1.8378839604693775 -1.5976566135159587 6.191953013500011 -0.8277323445196054 -1.614910337630276 3.454157002769306 -1.596058434347387 -5.765964864108151 5.962154077351827 -0.8919677489615551 -5.768430344595097 3.3577298204820347 -1.4318616577892624 -9.277744666733893 6.151642956956119 -1.0358128773090731 -9.628826525861525 3.431403325616473 -1.2769494137596584 
3.5594264449612756 6.035911066818097 -0.5908194898119501 3.514582848466075 2.540494309448389 -1.896641182514869 1.0098909486971657 7.211733164167158 -0.3902024626427274 0.8624841070164264 2.023609825112381 -1.7599804354489652 -1.5820823700238478 7.884265792435302 -0.5256444215729792 -1.480146604943128 2.0661215673164923 -2.0284185780328845 -1.5537662773515868 6.199303089690499 -0.8212324897709914 -1.577064107730867 3.483240383002511 -1.5957176757279592 -5.681128565132828 5.970634241542516 -0.9120391427402604 -5.66418625925242 3.3581169094776837 -1.5183052478457184 -9.183383536378827 6.1930239462817065 -1.062950052813603 -9.55451468086838 3.4690553548783876 -1.270205082043712 
3.596803397444518 6.0524678127974525 -0.5993657004582928 3.5310995925523403 2.555729959274213 -1.9040695377405379 1.0406406791189828 7.230010303840047 -0.3943908370454989 0.8614234183103684 1.979955668987336 -1.741841896671035 -1.5344630712717973 7.875520160647114 -0.4999295710382112 -1.5099004777638168 1.9654249995902178 -1.933497401122569 -1.532375287610737 6.244207713580706 -0.8262347930132781 -1.586921012793944 3.5025010408690407 -1.5398295417883407 -5.723403611681196 6.03431825562205 -0.8464186663832267 -5.752061834029837 3.4154145977070933 -1.3499274568887354 -9.101696692151066 6.334441595641007 -1.0619380062414587 -9.456031070974655 3.653469922853542 -1.296164163965509 
3.6070335464124073 6.056064766914277 -0.6026338575028856 3.5310995925523403 2.555729959274213 -1.9040695377405379 1.086822190083925 7.248078797788248 -0.40924514288296004 0.8808292021240267 1.9827813861871995 -1.7458791708736734 -1.5131162654436165 7.887690506568039 -0.5150639095586725 -1.4879554003733897 1.9810406170002914 -1.9883916210240753 -1.5345054102253084 6.231615099538941 -0.8188126381893782 -1.6205432819785999 3.4809991535378133 -1.514828736198705 -5.648337402030186 6.04874406479577 -0.9427953692331861 -5.705405341352298 3.427196873021059 -1.4059306290596891 -9.068851665897434 6.301606396850233 -1.1107930697837316 -9.392779686091048 3.6501667484669476 -1.3610716695703682 
3.6092051774778935 6.060034373788985 -0.5822712345277422 3.54002861044246 2.5628229310230024 -1.9327627655678628 1.086802072880699 7.235390438039183 -0.40085468380708394 0.8952476377942956 1.9642880536736793 -1.8114709371896958 -1.522492611792214 7.881071288428484 -0.5137127991611248 -1.44777089182315 2.0247643059483136 -2.08917437534466 -1.568856551694574 6.207956696538966 -0.7907649437122534 -1.6430107735878121 3.4468352671849436 -1.4995373857315757 -5.615517332031776 5.999200197176925 -1.0429296546298303 -5.71722835810714 3.4153107503210127 -1.4344228509206596 -8.964165502152355 6.271988690077276 -1.287142863937648 -9.266802758119315 3.6616266793832852 -1.5525255135455507 
3.6172654399281026 6.059711191110774 -0.6059405946007184 3.5581297053258445 2.564284998890966 -1.9346630722314213 1.1176915787150947 7.2382441900298256 -0.40958648072284776 0.9281995298565393 1.9758445059851233 -1.8685093730748923 -1.5045938045864453 7.881740727001209 -0.5142752756420579 -1.393132238873191 2.061618765233383 -2.1437830253222736 -1.4946022946027477 6.14153411378884 -0.7373879772964032 -1.5635487921997957 3.342026135715978 -1.3791577769462533 -5.429284524376296 5.977018931961215 -1.0749228780254023 -5.398501929378375 3.4044904531528166 -1.674806760834011 -8.75668555362907 6.246903912533881 -1.277142567478322 -9.062673457023683 3.639440182665614 -1.5715119644689879 
3.6172654399281026 6.059711191110774 -0.6059405946007184 3.5762281319859865 2.565749173582241 -1.93655919247558 1.1382953814284824 7.248851161504448 -0.4212170465932298 0.9549069164789451 2.005597738955373 -1.8194878092586029 -1.479701638779956 7.906240251322903 -0.5448042673846586 -1.3541181852757702 2.1291627180270356 -2.2363575299511043 -1.4761371310064708 6.142842889147512 -0.7390103287486833 -1.5061861864882644 3.4086632347570065 -1.4659562264493584 -5.389828550762013 5.977200514499849 -1.1227938000101298 -5.275576087528085 3.4068963266863963 -1.9142884464041474 -8.767973817064965 6.225529634459142 -1.299209103134431 -9.051473033703331 3.5952459154446705 -1.5889051668081722 
